seed,load,qos_regime,algorithm,fog_node_id,completed_tasks
10017,medium,impaired,DRL-OO,fog-3,22
10017,medium,impaired,DRL-OO,fog-4,208
10017,medium,impaired,DRL-OO,fog-5,142
10017,medium,impaired,DRL-OO,fog-6,6
10017,medium,impaired,DRL-OO,fog-7,71
10017,medium,impaired,DRL-OO,fog-8,107
10018,medium,impaired,DT-KF-CostAware,fog-1,148
10018,medium,impaired,DT-KF-CostAware,fog-2,153
10018,medium,impaired,DT-KF-CostAware,fog-3,38
10018,medium,impaired,DT-KF-CostAware,fog-4,149
10018,medium,impaired,DT-KF-CostAware,fog-5,23
10018,medium,impaired,DT-KF-CostAware,fog-6,151
10018,medium,impaired,DT-KF-CostAware,fog-7,66
10018,medium,impaired,DT-KF-CostAware,fog-8,149
10018,medium,impaired,DT-OPT,fog-1,205
10018,medium,impaired,DT-OPT,fog-2,106
10018,medium,impaired,DT-OPT,fog-3,18
10018,medium,impaired,DT-OPT,fog-4,196
10018,medium,impaired,DT-OPT,fog-5,2
10018,medium,impaired,DT-OPT,fog-6,109
10018,medium,impaired,DT-OPT,fog-7,46
10018,medium,impaired,DT-OPT,fog-8,217
10018,medium,impaired,SemiGreedy,fog-1,253
10018,medium,impaired,SemiGreedy,fog-2,156
10018,medium,impaired,SemiGreedy,fog-3,6
10018,medium,impaired,SemiGreedy,fog-4,24
10018,medium,impaired,SemiGreedy,fog-5,0
10018,medium,impaired,SemiGreedy,fog-6,48
10018,medium,impaired,SemiGreedy,fog-7,0
10018,medium,impaired,SemiGreedy,fog-8,99
10018,medium,impaired,Fog-only,fog-1,220
10018,medium,impaired,Fog-only,fog-2,191
10018,medium,impaired,Fog-only,fog-3,49
10018,medium,impaired,Fog-only,fog-4,94
10018,medium,impaired,Fog-only,fog-5,14
10018,medium,impaired,Fog-only,fog-6,127
10018,medium,impaired,Fog-only,fog-7,22
10018,medium,impaired,Fog-only,fog-8,184
10018,medium,impaired,DRL-OO,fog-1,257
10018,medium,impaired,DRL-OO,fog-2,122
10018,medium,impaired,DRL-OO,fog-3,19
10018,medium,impaired,DRL-OO,fog-4,137
10018,medium,impaired,DRL-OO,fog-5,4
10018,medium,impaired,DRL-OO,fog-6,102
10018,medium,impaired,DRL-OO,fog-7,41
10018,medium,impaired,DRL-OO,fog-8,215
10019,medium,impaired,DT-KF-CostAware,fog-1,89
10019,medium,impaired,DT-KF-CostAware,fog-2,91
10019,medium,impaired,DT-KF-CostAware,fog-3,90
10019,medium,impaired,DT-KF-CostAware,fog-4,203
10019,medium,impaired,DT-KF-CostAware,fog-5,87
10019,medium,impaired,DT-KF-CostAware,fog-6,54
10019,medium,impaired,DT-KF-CostAware,fog-7,89
10019,medium,impaired,DT-KF-CostAware,fog-8,182
10019,medium,impaired,DT-OPT,fog-1,105
10019,medium,impaired,DT-OPT,fog-2,21
10019,medium,impaired,DT-OPT,fog-3,102
10019,medium,impaired,DT-OPT,fog-4,250
10019,medium,impaired,DT-OPT,fog-5,215
10019,medium,impaired,DT-OPT,fog-6,4
10019,medium,impaired,DT-OPT,fog-7,53
10019,medium,impaired,DT-OPT,fog-8,153
10019,medium,impaired,SemiGreedy,fog-1,1
10019,medium,impaired,SemiGreedy,fog-2,0
10019,medium,impaired,SemiGreedy,fog-3,40
10019,medium,impaired,SemiGreedy,fog-4,282
10019,medium,impaired,SemiGreedy,fog-5,91
10019,medium,impaired,SemiGreedy,fog-6,2
10019,medium,impaired,SemiGreedy,fog-7,15
10019,medium,impaired,SemiGreedy,fog-8,175
10019,medium,impaired,Fog-only,fog-1,36
10019,medium,impaired,Fog-only,fog-2,8
10019,medium,impaired,Fog-only,fog-3,123
10019,medium,impaired,Fog-only,fog-4,251
10019,medium,impaired,Fog-only,fog-5,159
10019,medium,impaired,Fog-only,fog-6,32
10019,medium,impaired,Fog-only,fog-7,88
10019,medium,impaired,Fog-only,fog-8,207
10019,medium,impaired,DRL-OO,fog-1,91
10019,medium,impaired,DRL-OO,fog-2,22
10019,medium,impaired,DRL-OO,fog-3,58
10019,medium,impaired,DRL-OO,fog-4,290
10019,medium,impaired,DRL-OO,fog-5,131
10019,medium,impaired,DRL-OO,fog-6,8
10019,medium,impaired,DRL-OO,fog-7,77
10019,medium,impaired,DRL-OO,fog-8,222
10020,medium,impaired,DT-KF-CostAware,fog-1,175
10020,medium,impaired,DT-KF-CostAware,fog-2,30
10020,medium,impaired,DT-KF-CostAware,fog-3,38
10020,medium,impaired,DT-KF-CostAware,fog-4,178
10020,medium,impaired,DT-KF-CostAware,fog-5,175
10020,medium,impaired,DT-KF-CostAware,fog-6,51
10020,medium,impaired,DT-KF-CostAware,fog-7,176
10020,medium,impaired,DT-KF-CostAware,fog-8,30
10020,medium,impaired,DT-OPT,fog-1,127
10020,medium,impaired,DT-OPT,fog-2,3
10020,medium,impaired,DT-OPT,fog-3,18
10020,medium,impaired,DT-OPT,fog-4,172
10020,medium,impaired,DT-OPT,fog-5,243
10020,medium,impaired,DT-OPT,fog-6,77
10020,medium,impaired,DT-OPT,fog-7,206
10020,medium,impaired,DT-OPT,fog-8,22
10020,medium,impaired,SemiGreedy,fog-1,128
10020,medium,impaired,SemiGreedy,fog-2,0
10020,medium,impaired,SemiGreedy,fog-3,3
10020,medium,impaired,SemiGreedy,fog-4,251
10020,medium,impaired,SemiGreedy,fog-5,57
10020,medium,impaired,SemiGreedy,fog-6,14
10020,medium,impaired,SemiGreedy,fog-7,120
10020,medium,impaired,SemiGreedy,fog-8,0
10020,medium,impaired,Fog-only,fog-1,174
10020,medium,impaired,Fog-only,fog-2,16
10020,medium,impaired,Fog-only,fog-3,40
10020,medium,impaired,Fog-only,fog-4,246
10020,medium,impaired,Fog-only,fog-5,151
10020,medium,impaired,Fog-only,fog-6,66
10020,medium,impaired,Fog-only,fog-7,175
10020,medium,impaired,Fog-only,fog-8,2
10020,medium,impaired,DRL-OO,fog-1,136
10020,medium,impaired,DRL-OO,fog-2,16
10020,medium,impaired,DRL-OO,fog-3,26
10020,medium,impaired,DRL-OO,fog-4,244
10020,medium,impaired,DRL-OO,fog-5,173
10020,medium,impaired,DRL-OO,fog-6,51
10020,medium,impaired,DRL-OO,fog-7,216
10020,medium,impaired,DRL-OO,fog-8,7
10021,medium,impaired,DT-KF-CostAware,fog-1,150
10021,medium,impaired,DT-KF-CostAware,fog-2,22
10021,medium,impaired,DT-KF-CostAware,fog-3,22
10021,medium,impaired,DT-KF-CostAware,fog-4,153
10021,medium,impaired,DT-KF-CostAware,fog-5,154
10021,medium,impaired,DT-KF-CostAware,fog-6,150
10021,medium,impaired,DT-KF-CostAware,fog-7,184
10021,medium,impaired,DT-KF-CostAware,fog-8,25
10021,medium,impaired,DT-OPT,fog-1,191
10021,medium,impaired,DT-OPT,fog-2,7
10021,medium,impaired,DT-OPT,fog-3,57
10021,medium,impaired,DT-OPT,fog-4,142
10021,medium,impaired,DT-OPT,fog-5,234
10021,medium,impaired,DT-OPT,fog-6,95
10021,medium,impaired,DT-OPT,fog-7,136
10021,medium,impaired,DT-OPT,fog-8,9
10021,medium,impaired,SemiGreedy,fog-1,45
10021,medium,impaired,SemiGreedy,fog-2,0
10021,medium,impaired,SemiGreedy,fog-3,0
10021,medium,impaired,SemiGreedy,fog-4,173
10021,medium,impaired,SemiGreedy,fog-5,96
10021,medium,impaired,SemiGreedy,fog-6,12
10021,medium,impaired,SemiGreedy,fog-7,278
10021,medium,impaired,SemiGreedy,fog-8,1
10021,medium,impaired,Fog-only,fog-1,125
10021,medium,impaired,Fog-only,fog-2,11
10021,medium,impaired,Fog-only,fog-3,2
10021,medium,impaired,Fog-only,fog-4,213
10021,medium,impaired,Fog-only,fog-5,176
10021,medium,impaired,Fog-only,fog-6,71
10021,medium,impaired,Fog-only,fog-7,251
10021,medium,impaired,Fog-only,fog-8,25
10021,medium,impaired,DRL-OO,fog-1,161
10021,medium,impaired,DRL-OO,fog-2,20
10021,medium,impaired,DRL-OO,fog-3,34
10021,medium,impaired,DRL-OO,fog-4,78
10021,medium,impaired,DRL-OO,fog-5,147
10021,medium,impaired,DRL-OO,fog-6,90
10021,medium,impaired,DRL-OO,fog-7,303
10021,medium,impaired,DRL-OO,fog-8,27
10022,medium,impaired,DT-KF-CostAware,fog-1,51
10022,medium,impaired,DT-KF-CostAware,fog-2,51
10022,medium,impaired,DT-KF-CostAware,fog-3,124
10022,medium,impaired,DT-KF-CostAware,fog-4,52
10022,medium,impaired,DT-KF-CostAware,fog-5,53
10022,medium,impaired,DT-KF-CostAware,fog-6,266
10022,medium,impaired,DT-KF-CostAware,fog-7,99
10022,medium,impaired,DT-KF-CostAware,fog-8,120
10022,medium,impaired,DT-OPT,fog-1,37
10022,medium,impaired,DT-OPT,fog-2,3
10022,medium,impaired,DT-OPT,fog-3,162
10022,medium,impaired,DT-OPT,fog-4,55
10022,medium,impaired,DT-OPT,fog-5,22
10022,medium,impaired,DT-OPT,fog-6,223
10022,medium,impaired,DT-OPT,fog-7,132
10022,medium,impaired,DT-OPT,fog-8,205
10022,medium,impaired,SemiGreedy,fog-1,3
10022,medium,impaired,SemiGreedy,fog-2,0
10022,medium,impaired,SemiGreedy,fog-3,151
10022,medium,impaired,SemiGreedy,fog-4,1
10022,medium,impaired,SemiGreedy,fog-5,11
10022,medium,impaired,SemiGreedy,fog-6,284
10022,medium,impaired,SemiGreedy,fog-7,18
10022,medium,impaired,SemiGreedy,fog-8,70
10022,medium,impaired,Fog-only,fog-1,22
10022,medium,impaired,Fog-only,fog-2,7
10022,medium,impaired,Fog-only,fog-3,222
10022,medium,impaired,Fog-only,fog-4,20
10022,medium,impaired,Fog-only,fog-5,70
10022,medium,impaired,Fog-only,fog-6,243
10022,medium,impaired,Fog-only,fog-7,100
10022,medium,impaired,Fog-only,fog-8,157
10022,medium,impaired,DRL-OO,fog-1,45
10022,medium,impaired,DRL-OO,fog-2,1
10022,medium,impaired,DRL-OO,fog-3,185
10022,medium,impaired,DRL-OO,fog-4,11
10022,medium,impaired,DRL-OO,fog-5,41
10022,medium,impaired,DRL-OO,fog-6,302
10022,medium,impaired,DRL-OO,fog-7,99
10022,medium,impaired,DRL-OO,fog-8,143
10023,medium,impaired,DT-KF-CostAware,fog-1,15
10023,medium,impaired,DT-KF-CostAware,fog-2,14
10023,medium,impaired,DT-KF-CostAware,fog-3,171
10023,medium,impaired,DT-KF-CostAware,fog-4,172
10023,medium,impaired,DT-KF-CostAware,fog-5,13
10023,medium,impaired,DT-KF-CostAware,fog-6,172
10023,medium,impaired,DT-KF-CostAware,fog-7,171
10023,medium,impaired,DT-KF-CostAware,fog-8,171
10023,medium,impaired,DT-OPT,fog-1,4
10023,medium,impaired,DT-OPT,fog-2,34
10023,medium,impaired,DT-OPT,fog-3,267
10023,medium,impaired,DT-OPT,fog-4,142
10023,medium,impaired,DT-OPT,fog-5,5
10023,medium,impaired,DT-OPT,fog-6,224
10023,medium,impaired,DT-OPT,fog-7,179
10023,medium,impaired,DT-OPT,fog-8,52
10023,medium,impaired,SemiGreedy,fog-1,1
10023,medium,impaired,SemiGreedy,fog-2,6
10023,medium,impaired,SemiGreedy,fog-3,49
10023,medium,impaired,SemiGreedy,fog-4,266
10023,medium,impaired,SemiGreedy,fog-5,0
10023,medium,impaired,SemiGreedy,fog-6,165
10023,medium,impaired,SemiGreedy,fog-7,142
10023,medium,impaired,SemiGreedy,fog-8,16
10023,medium,impaired,Fog-only,fog-1,12
10023,medium,impaired,Fog-only,fog-2,24
10023,medium,impaired,Fog-only,fog-3,135
10023,medium,impaired,Fog-only,fog-4,256
10023,medium,impaired,Fog-only,fog-5,2
10023,medium,impaired,Fog-only,fog-6,216
10023,medium,impaired,Fog-only,fog-7,187
10023,medium,impaired,Fog-only,fog-8,75
10023,medium,impaired,DRL-OO,fog-1,5
10023,medium,impaired,DRL-OO,fog-2,25
10023,medium,impaired,DRL-OO,fog-3,144
10023,medium,impaired,DRL-OO,fog-4,195
10023,medium,impaired,DRL-OO,fog-5,3
10023,medium,impaired,DRL-OO,fog-6,225
10023,medium,impaired,DRL-OO,fog-7,249
10023,medium,impaired,DRL-OO,fog-8,60
10024,medium,impaired,DT-KF-CostAware,fog-1,137
10024,medium,impaired,DT-KF-CostAware,fog-2,148
10024,medium,impaired,DT-KF-CostAware,fog-3,149
10024,medium,impaired,DT-KF-CostAware,fog-4,26
10024,medium,impaired,DT-KF-CostAware,fog-5,146
10024,medium,impaired,DT-KF-CostAware,fog-6,149
10024,medium,impaired,DT-KF-CostAware,fog-7,119
10024,medium,impaired,DT-KF-CostAware,fog-8,16
10024,medium,impaired,DT-OPT,fog-1,77
10024,medium,impaired,DT-OPT,fog-2,236
10024,medium,impaired,DT-OPT,fog-3,175
10024,medium,impaired,DT-OPT,fog-4,15
10024,medium,impaired,DT-OPT,fog-5,134
10024,medium,impaired,DT-OPT,fog-6,205
10024,medium,impaired,DT-OPT,fog-7,57
10024,medium,impaired,DT-OPT,fog-8,5
10024,medium,impaired,SemiGreedy,fog-1,19
10024,medium,impaired,SemiGreedy,fog-2,174
10024,medium,impaired,SemiGreedy,fog-3,94
10024,medium,impaired,SemiGreedy,fog-4,3
10024,medium,impaired,SemiGreedy,fog-5,240
10024,medium,impaired,SemiGreedy,fog-6,45
10024,medium,impaired,SemiGreedy,fog-7,12
10024,medium,impaired,SemiGreedy,fog-8,0
10024,medium,impaired,Fog-only,fog-1,82
10024,medium,impaired,Fog-only,fog-2,197
10024,medium,impaired,Fog-only,fog-3,166
10024,medium,impaired,Fog-only,fog-4,29
10024,medium,impaired,Fog-only,fog-5,214
10024,medium,impaired,Fog-only,fog-6,139
10024,medium,impaired,Fog-only,fog-7,71
10024,medium,impaired,Fog-only,fog-8,13
10024,medium,impaired,DRL-OO,fog-1,80
10024,medium,impaired,DRL-OO,fog-2,232
10024,medium,impaired,DRL-OO,fog-3,145
10024,medium,impaired,DRL-OO,fog-4,15
10024,medium,impaired,DRL-OO,fog-5,228
10024,medium,impaired,DRL-OO,fog-6,150
10024,medium,impaired,DRL-OO,fog-7,53
10024,medium,impaired,DRL-OO,fog-8,1
10025,medium,impaired,DT-KF-CostAware,fog-1,137
10025,medium,impaired,DT-KF-CostAware,fog-2,144
10025,medium,impaired,DT-KF-CostAware,fog-3,144
10025,medium,impaired,DT-KF-CostAware,fog-4,34
10025,medium,impaired,DT-KF-CostAware,fog-5,66
10025,medium,impaired,DT-KF-CostAware,fog-6,91
10025,medium,impaired,DT-KF-CostAware,fog-7,144
10025,medium,impaired,DT-KF-CostAware,fog-8,143
10025,medium,impaired,DT-OPT,fog-1,52
10025,medium,impaired,DT-OPT,fog-2,254
10025,medium,impaired,DT-OPT,fog-3,80
10025,medium,impaired,DT-OPT,fog-4,39
10025,medium,impaired,DT-OPT,fog-5,45
10025,medium,impaired,DT-OPT,fog-6,62
10025,medium,impaired,DT-OPT,fog-7,180
10025,medium,impaired,DT-OPT,fog-8,206
10025,medium,impaired,SemiGreedy,fog-1,19
10025,medium,impaired,SemiGreedy,fog-2,261
10025,medium,impaired,SemiGreedy,fog-3,122
10025,medium,impaired,SemiGreedy,fog-4,0
10025,medium,impaired,SemiGreedy,fog-5,2
10025,medium,impaired,SemiGreedy,fog-6,5
10025,medium,impaired,SemiGreedy,fog-7,193
10025,medium,impaired,SemiGreedy,fog-8,51
10025,medium,impaired,Fog-only,fog-1,82
10025,medium,impaired,Fog-only,fog-2,229
10025,medium,impaired,Fog-only,fog-3,182
10025,medium,impaired,Fog-only,fog-4,5
10025,medium,impaired,Fog-only,fog-5,18
10025,medium,impaired,Fog-only,fog-6,44
10025,medium,impaired,Fog-only,fog-7,224
10025,medium,impaired,Fog-only,fog-8,136
10025,medium,impaired,DRL-OO,fog-1,50
10025,medium,impaired,DRL-OO,fog-2,279
10025,medium,impaired,DRL-OO,fog-3,91
10025,medium,impaired,DRL-OO,fog-4,11
10025,medium,impaired,DRL-OO,fog-5,17
10025,medium,impaired,DRL-OO,fog-6,90
10025,medium,impaired,DRL-OO,fog-7,210
10025,medium,impaired,DRL-OO,fog-8,169
10026,medium,impaired,DT-KF-CostAware,fog-1,175
10026,medium,impaired,DT-KF-CostAware,fog-2,211
10026,medium,impaired,DT-KF-CostAware,fog-3,89
10026,medium,impaired,DT-KF-CostAware,fog-4,90
10026,medium,impaired,DT-KF-CostAware,fog-5,104
10026,medium,impaired,DT-KF-CostAware,fog-6,91
10026,medium,impaired,DT-KF-CostAware,fog-7,90
10026,medium,impaired,DT-KF-CostAware,fog-8,102
10026,medium,impaired,DT-OPT,fog-1,253
10026,medium,impaired,DT-OPT,fog-2,253
10026,medium,impaired,DT-OPT,fog-3,52
10026,medium,impaired,DT-OPT,fog-4,28
10026,medium,impaired,DT-OPT,fog-5,83
10026,medium,impaired,DT-OPT,fog-6,4
10026,medium,impaired,DT-OPT,fog-7,140
10026,medium,impaired,DT-OPT,fog-8,154
10026,medium,impaired,SemiGreedy,fog-1,196
10026,medium,impaired,SemiGreedy,fog-2,286
10026,medium,impaired,SemiGreedy,fog-3,0
10026,medium,impaired,SemiGreedy,fog-4,22
10026,medium,impaired,SemiGreedy,fog-5,112
10026,medium,impaired,SemiGreedy,fog-6,0
10026,medium,impaired,SemiGreedy,fog-7,5
10026,medium,impaired,SemiGreedy,fog-8,49
10026,medium,impaired,Fog-only,fog-1,234
10026,medium,impaired,Fog-only,fog-2,261
10026,medium,impaired,Fog-only,fog-3,13
10026,medium,impaired,Fog-only,fog-4,82
10026,medium,impaired,Fog-only,fog-5,179
10026,medium,impaired,Fog-only,fog-6,16
10026,medium,impaired,Fog-only,fog-7,49
10026,medium,impaired,Fog-only,fog-8,134
10026,medium,impaired,DRL-OO,fog-1,231
10026,medium,impaired,DRL-OO,fog-2,309
10026,medium,impaired,DRL-OO,fog-3,10
10026,medium,impaired,DRL-OO,fog-4,66
10026,medium,impaired,DRL-OO,fog-5,157
10026,medium,impaired,DRL-OO,fog-6,39
10026,medium,impaired,DRL-OO,fog-7,21
10026,medium,impaired,DRL-OO,fog-8,134
10027,medium,impaired,DT-KF-CostAware,fog-1,95
10027,medium,impaired,DT-KF-CostAware,fog-2,152
10027,medium,impaired,DT-KF-CostAware,fog-3,37
10027,medium,impaired,DT-KF-CostAware,fog-4,153
10027,medium,impaired,DT-KF-CostAware,fog-5,156
10027,medium,impaired,DT-KF-CostAware,fog-6,3
10027,medium,impaired,DT-KF-CostAware,fog-7,154
10027,medium,impaired,DT-KF-CostAware,fog-8,152
10027,medium,impaired,DT-OPT,fog-1,55
10027,medium,impaired,DT-OPT,fog-2,129
10027,medium,impaired,DT-OPT,fog-3,27
10027,medium,impaired,DT-OPT,fog-4,233
10027,medium,impaired,DT-OPT,fog-5,65
10027,medium,impaired,DT-OPT,fog-6,2
10027,medium,impaired,DT-OPT,fog-7,115
10027,medium,impaired,DT-OPT,fog-8,283
10027,medium,impaired,SemiGreedy,fog-1,4
10027,medium,impaired,SemiGreedy,fog-2,29
10027,medium,impaired,SemiGreedy,fog-3,1
10027,medium,impaired,SemiGreedy,fog-4,52
10027,medium,impaired,SemiGreedy,fog-5,171
10027,medium,impaired,SemiGreedy,fog-6,0
10027,medium,impaired,SemiGreedy,fog-7,112
10027,medium,impaired,SemiGreedy,fog-8,267
10027,medium,impaired,Fog-only,fog-1,43
10027,medium,impaired,Fog-only,fog-2,99
10027,medium,impaired,Fog-only,fog-3,13
10027,medium,impaired,Fog-only,fog-4,121
10027,medium,impaired,Fog-only,fog-5,204
10027,medium,impaired,Fog-only,fog-6,4
10027,medium,impaired,Fog-only,fog-7,174
10027,medium,impaired,Fog-only,fog-8,251
10027,medium,impaired,DRL-OO,fog-1,54
10027,medium,impaired,DRL-OO,fog-2,150
10027,medium,impaired,DRL-OO,fog-3,22
10027,medium,impaired,DRL-OO,fog-4,236
10027,medium,impaired,DRL-OO,fog-5,86
10027,medium,impaired,DRL-OO,fog-6,4
10027,medium,impaired,DRL-OO,fog-7,73
10027,medium,impaired,DRL-OO,fog-8,280
10028,medium,impaired,DT-KF-CostAware,fog-1,96
10028,medium,impaired,DT-KF-CostAware,fog-2,142
10028,medium,impaired,DT-KF-CostAware,fog-3,74
10028,medium,impaired,DT-KF-CostAware,fog-4,143
10028,medium,impaired,DT-KF-CostAware,fog-5,61
10028,medium,impaired,DT-KF-CostAware,fog-6,143
10028,medium,impaired,DT-KF-CostAware,fog-7,101
10028,medium,impaired,DT-KF-CostAware,fog-8,143
10028,medium,impaired,DT-OPT,fog-1,40
10028,medium,impaired,DT-OPT,fog-2,180
10028,medium,impaired,DT-OPT,fog-3,41
10028,medium,impaired,DT-OPT,fog-4,243
10028,medium,impaired,DT-OPT,fog-5,2
10028,medium,impaired,DT-OPT,fog-6,219
10028,medium,impaired,DT-OPT,fog-7,152
10028,medium,impaired,DT-OPT,fog-8,39
10028,medium,impaired,SemiGreedy,fog-1,0
10028,medium,impaired,SemiGreedy,fog-2,138
10028,medium,impaired,SemiGreedy,fog-3,3
10028,medium,impaired,SemiGreedy,fog-4,44
10028,medium,impaired,SemiGreedy,fog-5,3
10028,medium,impaired,SemiGreedy,fog-6,174
10028,medium,impaired,SemiGreedy,fog-7,17
10028,medium,impaired,SemiGreedy,fog-8,261
10028,medium,impaired,Fog-only,fog-1,8
10028,medium,impaired,Fog-only,fog-2,208
10028,medium,impaired,Fog-only,fog-3,20
10028,medium,impaired,Fog-only,fog-4,123
10028,medium,impaired,Fog-only,fog-5,26
10028,medium,impaired,Fog-only,fog-6,214
10028,medium,impaired,Fog-only,fog-7,68
10028,medium,impaired,Fog-only,fog-8,250
10028,medium,impaired,DRL-OO,fog-1,45
10028,medium,impaired,DRL-OO,fog-2,259
10028,medium,impaired,DRL-OO,fog-3,23
10028,medium,impaired,DRL-OO,fog-4,198
10028,medium,impaired,DRL-OO,fog-5,7
10028,medium,impaired,DRL-OO,fog-6,163
10028,medium,impaired,DRL-OO,fog-7,47
10028,medium,impaired,DRL-OO,fog-8,175
10029,medium,impaired,DT-KF-CostAware,fog-1,28
10029,medium,impaired,DT-KF-CostAware,fog-2,28
10029,medium,impaired,DT-KF-CostAware,fog-3,216
10029,medium,impaired,DT-KF-CostAware,fog-4,212
10029,medium,impaired,DT-KF-CostAware,fog-5,29
10029,medium,impaired,DT-KF-CostAware,fog-6,28
10029,medium,impaired,DT-KF-CostAware,fog-7,167
10029,medium,impaired,DT-KF-CostAware,fog-8,216
10029,medium,impaired,DT-OPT,fog-1,46
10029,medium,impaired,DT-OPT,fog-2,27
10029,medium,impaired,DT-OPT,fog-3,230
10029,medium,impaired,DT-OPT,fog-4,202
10029,medium,impaired,DT-OPT,fog-5,25
10029,medium,impaired,DT-OPT,fog-6,40
10029,medium,impaired,DT-OPT,fog-7,108
10029,medium,impaired,DT-OPT,fog-8,270
10029,medium,impaired,SemiGreedy,fog-1,2
10029,medium,impaired,SemiGreedy,fog-2,1
10029,medium,impaired,SemiGreedy,fog-3,91
10029,medium,impaired,SemiGreedy,fog-4,215
10029,medium,impaired,SemiGreedy,fog-5,10
10029,medium,impaired,SemiGreedy,fog-6,3
10029,medium,impaired,SemiGreedy,fog-7,83
10029,medium,impaired,SemiGreedy,fog-8,232
10029,medium,impaired,Fog-only,fog-1,17
10029,medium,impaired,Fog-only,fog-2,21
10029,medium,impaired,Fog-only,fog-3,169
10029,medium,impaired,Fog-only,fog-4,237
10029,medium,impaired,Fog-only,fog-5,66
10029,medium,impaired,Fog-only,fog-6,26
10029,medium,impaired,Fog-only,fog-7,178
10029,medium,impaired,Fog-only,fog-8,238
10029,medium,impaired,DRL-OO,fog-1,6
10029,medium,impaired,DRL-OO,fog-2,20
10029,medium,impaired,DRL-OO,fog-3,224
10029,medium,impaired,DRL-OO,fog-4,229
10029,medium,impaired,DRL-OO,fog-5,36
10029,medium,impaired,DRL-OO,fog-6,48
10029,medium,impaired,DRL-OO,fog-7,125
10029,medium,impaired,DRL-OO,fog-8,243
10000,high,impaired,DT-KF-CostAware,fog-1,91
10000,high,impaired,DT-KF-CostAware,fog-2,79
10000,high,impaired,DT-KF-CostAware,fog-3,238
10000,high,impaired,DT-KF-CostAware,fog-4,153
10000,high,impaired,DT-KF-CostAware,fog-5,163
10000,high,impaired,DT-KF-CostAware,fog-6,241
10000,high,impaired,DT-KF-CostAware,fog-7,179
10000,high,impaired,DT-KF-CostAware,fog-8,81
10000,high,impaired,DT-OPT,fog-1,105
10000,high,impaired,DT-OPT,fog-2,27
10000,high,impaired,DT-OPT,fog-3,208
10000,high,impaired,DT-OPT,fog-4,168
10000,high,impaired,DT-OPT,fog-5,195
10000,high,impaired,DT-OPT,fog-6,227
10000,high,impaired,DT-OPT,fog-7,189
10000,high,impaired,DT-OPT,fog-8,42
10000,high,impaired,SemiGreedy,fog-1,48
10000,high,impaired,SemiGreedy,fog-2,23
10000,high,impaired,SemiGreedy,fog-3,234
10000,high,impaired,SemiGreedy,fog-4,106
10000,high,impaired,SemiGreedy,fog-5,157
10000,high,impaired,SemiGreedy,fog-6,307
10000,high,impaired,SemiGreedy,fog-7,193
10000,high,impaired,SemiGreedy,fog-8,55
10000,high,impaired,Fog-only,fog-1,188
10000,high,impaired,Fog-only,fog-2,173
10000,high,impaired,Fog-only,fog-3,185
10000,high,impaired,Fog-only,fog-4,192
10000,high,impaired,Fog-only,fog-5,227
10000,high,impaired,Fog-only,fog-6,173
10000,high,impaired,Fog-only,fog-7,212
10000,high,impaired,Fog-only,fog-8,200
10000,high,impaired,DRL-OO,fog-1,25
10000,high,impaired,DRL-OO,fog-2,32
10000,high,impaired,DRL-OO,fog-3,221
10000,high,impaired,DRL-OO,fog-4,127
10000,high,impaired,DRL-OO,fog-5,150
10000,high,impaired,DRL-OO,fog-6,268
10000,high,impaired,DRL-OO,fog-7,194
10000,high,impaired,DRL-OO,fog-8,39
10001,high,impaired,DT-KF-CostAware,fog-1,150
10001,high,impaired,DT-KF-CostAware,fog-2,136
10001,high,impaired,DT-KF-CostAware,fog-3,199
10001,high,impaired,DT-KF-CostAware,fog-4,196
10001,high,impaired,DT-KF-CostAware,fog-5,204
10001,high,impaired,DT-KF-CostAware,fog-6,132
10001,high,impaired,DT-KF-CostAware,fog-7,105
10001,high,impaired,DT-KF-CostAware,fog-8,193
10001,high,impaired,DT-OPT,fog-1,163
10001,high,impaired,DT-OPT,fog-2,135
10001,high,impaired,DT-OPT,fog-3,210
10001,high,impaired,DT-OPT,fog-4,218
10001,high,impaired,DT-OPT,fog-5,212
10001,high,impaired,DT-OPT,fog-6,72
10001,high,impaired,DT-OPT,fog-7,91
10001,high,impaired,DT-OPT,fog-8,187
10001,high,impaired,SemiGreedy,fog-1,112
10001,high,impaired,SemiGreedy,fog-2,66
10001,high,impaired,SemiGreedy,fog-3,264
10001,high,impaired,SemiGreedy,fog-4,206
10001,high,impaired,SemiGreedy,fog-5,248
10001,high,impaired,SemiGreedy,fog-6,37
10001,high,impaired,SemiGreedy,fog-7,18
10001,high,impaired,SemiGreedy,fog-8,154
10001,high,impaired,Fog-only,fog-1,205
10001,high,impaired,Fog-only,fog-2,198
10001,high,impaired,Fog-only,fog-3,204
10001,high,impaired,Fog-only,fog-4,197
10001,high,impaired,Fog-only,fog-5,186
10001,high,impaired,Fog-only,fog-6,183
10001,high,impaired,Fog-only,fog-7,146
10001,high,impaired,Fog-only,fog-8,225
10001,high,impaired,DRL-OO,fog-1,137
10001,high,impaired,DRL-OO,fog-2,93
10001,high,impaired,DRL-OO,fog-3,221
10001,high,impaired,DRL-OO,fog-4,221
10001,high,impaired,DRL-OO,fog-5,229
10001,high,impaired,DRL-OO,fog-6,44
10001,high,impaired,DRL-OO,fog-7,20
10001,high,impaired,DRL-OO,fog-8,182
